from.id,from.type,to.id,to.type,weight
attempt,concept,2000-11-20.txt,source,10
cert,concept,2000-12-22.txt,source,1
iobjectsafety,concept,2007-05-10.txt,source,1
server,concept,2001-08-29.txt,source,3
servers,concept,2002-01-08.txt,source,2
acrobat,concept,2008-11-04.txt,source,5
client,concept,2007-08-14.txt,source,1
box,concept,2003-04-25.txt,source,3
software,concept,2008-09-17.txt,source,1
information,concept,2001-08-03.txt,source,1
information,concept,2001-08-23.txt,source,3
intruder,concept,2001-12-21.txt,source,1
web,concept,2003-06-27.txt,source,1
launches,concept,2006-04-12.txt,source,1
crafted,concept,2002-08-23.txt,source,1
enabled,concept,2004-04-20.txt,source,1
example,concept,2003-06-13.txt,source,1
monitor,concept,2005-05-23.txt,source,1
windows,concept,2010-04-12.txt,source,1
contains,concept,2004-03-18.txt,source,1
handles,concept,2002-12-16.txt,source,1
sessions,concept,2003-07-18.txt,source,1
vsx,concept,2004-08-02.txt,source,1
crafted,concept,2008-05-08.txt,source,1
security,concept,2002-03-13.txt,source,1
xml,concept,2006-11-05.txt,source,3
filtering,concept,2002-04-15.txt,source,1
date,concept,2006-04-12.txt,source,1
attacker,concept,2002-09-24.txt,source,1
supports,concept,2008-03-18.txt,source,1
path,concept,2001-11-20.txt,source,1
client,concept,2002-06-24.txt,source,3
configure,concept,2010-04-06.txt,source,1
kerberos,concept,2005-11-09.txt,source,2
activex,concept,2003-11-19.txt,source,2
exit,concept,2002-02-09.txt,source,1
reports,concept,2005-08-09.txt,source,1
network,concept,2005-03-30.txt,source,2
construct,concept,2008-12-31.txt,source,1
vulnerability,concept,2003-05-02.txt,source,2
provides,concept,2003-02-05.txt,source,1
accessed,concept,2005-01-21.txt,source,1
choosing,concept,2000-11-13.txt,source,1
debugging,concept,2003-11-12.txt,source,2
privileges,concept,2006-01-24.txt,source,2
circumstances,concept,2000-11-13.txt,source,1
attachment,concept,2006-06-27.txt,source,1
provides,concept,2008-12-05.txt,source,1
crafted,concept,2008-08-25.txt,source,1
executes,concept,2005-12-06.txt,source,1
buffer,concept,2007-03-06.txt,source,2
ability,concept,2006-05-18.txt,source,1
path,concept,2001-04-10.txt,source,2
processing,concept,2007-03-15.txt,source,1
ui,concept,2006-06-02.txt,source,1
handles,concept,2007-04-12.txt,source,1
process,concept,2001-12-21.txt,source,1
-,concept,2005-11-11.txt,source,2
associated,concept,2001-10-25.txt,source,1
ability,concept,2004-06-02.txt,source,1
uri,concept,2007-07-16.txt,source,4
integrity,concept,2001-06-08.txt,source,1
cleanup,concept,2004-09-01.txt,source,3
command,concept,2004-08-17.txt,source,6
messages,concept,2002-11-25.txt,source,1
id,concept,2004-03-05.txt,source,1
attack,concept,2009-11-23.txt,source,3
issue,concept,2005-09-16.txt,source,1
retrieved,concept,2003-07-17.txt,source,1
code,concept,2001-01-28.txt,source,5
resiliency,concept,2008-07-08.txt,source,1
code,concept,2007-03-28.txt,source,1
loops,concept,2003-02-04.txt,source,1
attacker,concept,2008-11-19.txt,source,1
plug-in,concept,2002-01-15.txt,source,3
server,concept,2004-10-18.txt,source,1
overflow,concept,2002-06-04.txt,source,2
attacker,concept,2006-08-01.txt,source,5
programs,concept,2003-02-06.txt,source,1
wants,concept,2003-06-18.txt,source,1
fun,concept,2005-05-23.txt,source,1
ms,concept,2006-12-13.txt,source,1
use,concept,2003-09-14.txt,source,3
called,concept,2008-10-07.txt,source,1
interface,concept,2007-04-13.txt,source,3
sites,concept,2008-03-25.txt,source,1
access,concept,2005-05-05.txt,source,6
internet,concept,2004-06-09.txt,source,3
rub,concept,2010-04-06.txt,source,1
vulnerability,concept,2008-10-07.txt,source,1
elements,concept,2003-03-29.txt,source,1
archive,concept,2003-07-28.txt,source,2
obtain,concept,2008-04-25.txt,source,1
commands,concept,2000-11-02.txt,source,3
application,concept,2008-01-22.txt,source,1
scripting,concept,2004-08-11.txt,source,2
ip,concept,2007-02-26.txt,source,1
query,concept,2008-07-08.txt,source,2
fail,concept,2001-10-18.txt,source,1
exploitation,concept,2004-03-30.txt,source,1
accepts,concept,2003-04-02.txt,source,1
buffer,concept,2007-02-25.txt,source,3
files,concept,2006-09-19.txt,source,1
message,concept,2005-08-18.txt,source,1
execute,concept,2007-03-28.txt,source,1
response,concept,2003-04-22.txt,source,3
service,concept,2006-03-29.txt,source,1
feed,concept,2007-12-18.txt,source,2
check,concept,2003-03-29.txt,source,1
users,concept,2003-06-24.txt,source,1
victim,concept,2004-01-21.txt,source,3
domain,concept,2006-04-28.txt,source,1
crafted,concept,2008-05-30.txt,source,1
flaws,concept,2006-03-23.txt,source,1
ms,concept,2003-04-23.txt,source,1
date,concept,2002-05-10.txt,source,1
-,concept,2002-09-26.txt,source,2
protocol,concept,2002-02-25.txt,source,1
replacement,concept,2009-02-11.txt,source,1
rules,concept,2002-10-08.txt,source,1
scripts,concept,2009-12-09.txt,source,6
hklm,concept,2010-03-05.txt,source,1
program,concept,2008-12-10.txt,source,1
webvw,concept,2005-05-10.txt,source,4
victim,concept,2003-12-01.txt,source,2
codecs,concept,2009-12-14.txt,source,3
code,concept,2006-06-30.txt,source,2
requires,concept,2006-06-29.txt,source,1
archived,concept,2006-09-19.txt,source,1
-,concept,2006-12-07.txt,source,2
value,concept,2004-08-25.txt,source,1
text,concept,2001-11-27.txt,source,1
crash,concept,2006-09-27.txt,source,1
privileges,concept,2005-06-14.txt,source,1
command,concept,2002-04-30.txt,source,1
types,concept,2005-03-30.txt,source,2
-,concept,2004-11-19.txt,source,2
microsoft,concept,2002-06-12.txt,source,2
vector,concept,2007-07-26.txt,source,3
servers,concept,2002-05-17.txt,source,2
note,concept,2003-09-23.txt,source,2
handshake,concept,2007-03-07.txt,source,1
information,concept,2003-04-08.txt,source,1
upgrade,concept,2003-06-24.txt,source,1
system,concept,2004-10-19.txt,source,1
vu,concept,2002-05-09.txt,source,1
dll,concept,2008-10-15.txt,source,1
manipulating,concept,2008-02-22.txt,source,1
product,concept,2008-11-07.txt,source,1
-bit,concept,2004-05-11.txt,source,3
privileges,concept,2004-11-23.txt,source,1
user,concept,2001-03-03.txt,source,1
identifier,concept,2007-09-07.txt,source,1
buffer,concept,2002-06-12.txt,source,3
escalation,concept,2004-06-21.txt,source,1
windows,concept,2006-11-02.txt,source,1
create,concept,2001-06-08.txt,source,1
-,concept,2001-07-20.txt,source,2
impact,concept,2001-06-13.txt,source,1
documents,concept,2000-10-25.txt,source,1
attempts,concept,2010-05-10.txt,source,1
browsing,concept,2005-12-30.txt,source,1
message,concept,2003-04-02.txt,source,1
operations,concept,2001-05-07.txt,source,1
failure,concept,2005-06-21.txt,source,1
attacks,concept,2002-07-22.txt,source,1
contain,concept,2002-03-07.txt,source,1
monitor,concept,2004-04-06.txt,source,1
arcserve,concept,2005-08-04.txt,source,3
overflow,concept,2000-12-15.txt,source,1
exchange,concept,2006-07-20.txt,source,2
mediasvr,concept,2007-04-02.txt,source,1
ability,concept,2002-02-09.txt,source,1
client,concept,2006-12-19.txt,source,4
implement,concept,2003-03-20.txt,source,2
de-reference,concept,2004-10-06.txt,source,1
root,concept,2001-11-05.txt,source,2
believes,concept,2005-11-10.txt,source,1
programs,concept,2006-08-10.txt,source,1
formats,concept,2008-04-11.txt,source,1
vulnerability,concept,2003-03-18.txt,source,2
having,concept,2000-10-06.txt,source,1
news,concept,2001-09-05.txt,source,3
attacker,concept,2004-06-22.txt,source,1
information,concept,2002-06-12.txt,source,1
startup,concept,2003-03-19.txt,source,2
nss_ldap,concept,2002-10-01.txt,source,1
overflow,concept,2002-06-26.txt,source,2
stop,concept,2005-12-30.txt,source,1
input,concept,2005-09-02.txt,source,1
provides,concept,2006-10-10.txt,source,1
determine,concept,2002-10-08.txt,source,1
vulnerability,concept,2005-01-26.txt,source,2
conditions,concept,2004-06-22.txt,source,1
decoder,concept,2003-03-03.txt,source,1
occurs,concept,2008-12-31.txt,source,1
websites,concept,2006-12-01.txt,source,1
supplied,concept,2003-11-05.txt,source,1
security,concept,2005-06-21.txt,source,1
runs,concept,2010-03-11.txt,source,1
interactual,concept,2007-03-21.txt,source,6
folders,concept,2007-01-29.txt,source,4
execute,concept,2007-02-25.txt,source,1
access,concept,2002-12-17.txt,source,1
routers,concept,2008-01-15.txt,source,2
protocol,concept,2002-03-12.txt,source,2
unauthenticated,concept,2007-04-12.txt,source,1
mta,concept,2001-03-02.txt,source,1
default,concept,2001-03-26.txt,source,1
prepends,concept,2002-02-09.txt,source,1
unauthenticated,concept,2008-12-02.txt,source,1
controls,concept,2005-09-22.txt,source,1
date,concept,2007-03-16.txt,source,1
code,concept,2006-03-22.txt,source,3
implementation,concept,2005-11-17.txt,source,1
execute,concept,2002-12-12.txt,source,1
modify,concept,2001-06-18.txt,source,1
crash,concept,2004-06-09.txt,source,2
bcc,concept,2008-07-28.txt,source,1
configuration,concept,2008-09-12.txt,source,4
tcl,concept,2006-11-07.txt,source,1
passwords,concept,2002-10-03.txt,source,1
allow,concept,2006-08-23.txt,source,1
-,concept,2006-11-22.txt,source,2
verisign,concept,2002-05-30.txt,source,2
attacker-supplied,concept,2005-01-20.txt,source,1
occurs,concept,2002-07-22.txt,source,1
overflows,concept,2007-02-22.txt,source,1
vulnerability,concept,2007-02-15.txt,source,2
execute,concept,2003-03-03.txt,source,1
access,concept,2009-05-19.txt,source,1
hummingbird,concept,2003-10-09.txt,source,3
email,concept,2009-02-10.txt,source,1
backtoframedjpu,concept,2004-02-02.txt,source,1
code,concept,2002-10-11.txt,source,1
collection,concept,2001-01-30.txt,source,1
ibm,concept,2007-02-05.txt,source,4
file,concept,2008-01-25.txt,source,3
fails,concept,2006-11-27.txt,source,1
advisories,concept,2002-07-22.txt,source,1
file,concept,2007-02-07.txt,source,3
implementation,concept,2007-03-02.txt,source,1
overflow,concept,2002-09-20.txt,source,2
machine,concept,2003-11-19.txt,source,2
ida,concept,2001-06-19.txt,source,2
releases,concept,2004-09-02.txt,source,2
pharmacy,concept,2007-09-14.txt,source,2
integrity,concept,2002-02-04.txt,source,2
managing,concept,2002-10-16.txt,source,1
date,concept,2002-10-08.txt,source,1
interface,concept,2003-10-07.txt,source,2
ms,concept,2006-09-07.txt,source,1
unauthenticated,concept,2005-02-15.txt,source,1
system,concept,2001-09-05.txt,source,1
buffer,concept,2006-09-11.txt,source,1
encounters,concept,2009-06-19.txt,source,1
hp,concept,2002-08-30.txt,source,2
process,concept,2002-11-20.txt,source,1
access,concept,2006-03-03.txt,source,1
data,concept,2001-02-06.txt,source,1
variables,concept,2005-06-21.txt,source,3
use,concept,2001-03-03.txt,source,1
elements,concept,2002-02-12.txt,source,4
hosts,concept,2002-08-07.txt,source,1
ldaplog,concept,2001-07-09.txt,source,1
systems,concept,2004-05-11.txt,source,2
intruder,concept,2001-03-30.txt,source,1
reviews,concept,2008-02-13.txt,source,1
privileges,concept,2006-03-17.txt,source,1
access,concept,2003-07-25.txt,source,1
denial,concept,2006-05-15.txt,source,1
-,concept,2008-05-30.txt,source,2
source,concept,2002-01-15.txt,source,1
openbsd,concept,2007-03-15.txt,source,2
tasked,concept,2004-07-13.txt,source,1
validation,concept,2000-12-22.txt,source,2
assumption,concept,2005-01-25.txt,source,1
contain,concept,2007-03-29.txt,source,1
web,concept,2002-04-02.txt,source,3
dcom,concept,2006-01-26.txt,source,1
using,concept,2002-10-24.txt,source,1
user,concept,2003-06-06.txt,source,2
provided,concept,2003-07-17.txt,source,1
managed,concept,2005-03-18.txt,source,1
prevents,concept,2000-12-14.txt,source,1
intruders,concept,2001-02-07.txt,source,1
address,concept,2004-06-24.txt,source,1
date,concept,2007-05-08.txt,source,1
gains,concept,2005-02-11.txt,source,1
messages,concept,2006-05-09.txt,source,2
issue,concept,2008-04-04.txt,source,2
library,concept,2002-06-27.txt,source,3
property,concept,2003-11-19.txt,source,1
addition,concept,2002-02-11.txt,source,1
websites,concept,2002-01-16.txt,source,1
implementation,concept,2002-08-19.txt,source,1
chfn,concept,2002-09-20.txt,source,2
memory,concept,2006-12-14.txt,source,2
xfree,concept,2002-08-19.txt,source,1
attacker,concept,2006-05-17.txt,source,1
enterprise,concept,2006-01-18.txt,source,2
using,concept,2009-01-28.txt,source,1
attacker,concept,2007-07-23.txt,source,2
fails,concept,2006-06-06.txt,source,1
programs,concept,2009-12-09.txt,source,4
meta_escape,concept,2007-01-05.txt,source,1
result,concept,2003-04-25.txt,source,2
oulu,concept,2003-02-21.txt,source,1
condition,concept,2004-04-06.txt,source,1
service,concept,2008-09-16.txt,source,1
operation,concept,2003-03-25.txt,source,1
htm,concept,2000-10-25.txt,source,8
refers,concept,2000-10-06.txt,source,1
email,concept,2005-09-22.txt,source,1
exploitation,concept,2008-02-14.txt,source,1
transport,concept,2005-11-10.txt,source,1
google,concept,2007-10-01.txt,source,2
requests,concept,2007-01-12.txt,source,1
disrupt,concept,2005-11-14.txt,source,1
crash,concept,2004-10-12.txt,source,2
vendors,concept,2002-05-17.txt,source,1
html,concept,2006-10-27.txt,source,2
interact,concept,2004-02-02.txt,source,2
message,concept,2003-09-04.txt,source,1
date,concept,2001-11-15.txt,source,1
slave,concept,2008-12-19.txt,source,2
attacker,concept,2008-01-22.txt,source,2
escalation,concept,2003-01-17.txt,source,2
occur,concept,2001-12-13.txt,source,1
unpatched,concept,2002-08-01.txt,source,1
reading,concept,2002-12-12.txt,source,2
services,concept,2007-09-07.txt,source,1
intervention,concept,2005-02-15.txt,source,1
ge,concept,2008-01-25.txt,source,3
system,concept,2004-01-14.txt,source,1
application,concept,2002-07-09.txt,source,1
msvidctl,concept,2009-07-06.txt,source,2
load,concept,2005-08-09.txt,source,1
root,concept,2002-06-24.txt,source,1
integers,concept,2002-09-16.txt,source,3
unauthenticated,concept,2008-03-15.txt,source,1
memory,concept,2008-02-11.txt,source,1
email,concept,2005-01-24.txt,source,1
directory,concept,2001-10-08.txt,source,1
microsoft,concept,2005-06-27.txt,source,5
includes,concept,2009-07-28.txt,source,1
taskpads,concept,2002-05-23.txt,source,2
execute,concept,2002-08-19.txt,source,1
specification,concept,2008-11-04.txt,source,1
internet,concept,2009-02-26.txt,source,1
crafted,concept,2008-02-04.txt,source,1
vendors,concept,2008-05-06.txt,source,2
authenticate,concept,2004-08-13.txt,source,1
denial-of-service,concept,2007-02-25.txt,source,1
hat,concept,2003-04-22.txt,source,1
frames,concept,2007-08-01.txt,source,4
user,concept,2008-09-15.txt,source,1
foo,concept,2000-12-04.txt,source,1
trailing,concept,2001-05-25.txt,source,1
overwritten,concept,2001-10-01.txt,source,1
parent,concept,2008-06-27.txt,source,3
vectors,concept,2004-02-02.txt,source,1
-,concept,2001-11-05.txt,source,2
clients,concept,2002-01-03.txt,source,2
passwords,concept,2004-06-24.txt,source,2
users,concept,2006-07-13.txt,source,1
login,concept,2002-12-09.txt,source,1
platform,concept,2005-04-19.txt,source,1
malformation,concept,2004-06-09.txt,source,1
bypassed,concept,2005-10-05.txt,source,1
heap,concept,2007-04-20.txt,source,2
contains,concept,2007-03-13.txt,source,1
media,concept,2002-08-10.txt,source,1
tools,concept,2002-03-12.txt,source,1
validity,concept,2003-05-20.txt,source,2
datacenter,concept,2001-06-19.txt,source,1
user,concept,2005-05-04.txt,source,2
checks,concept,2003-03-19.txt,source,1
protection,concept,2004-04-26.txt,source,1
overflow,concept,2004-07-13.txt,source,3
variety,concept,2003-06-13.txt,source,1
modify,concept,2002-07-13.txt,source,2
execute,concept,2008-03-22.txt,source,1
setting,concept,2006-02-21.txt,source,1
play,concept,2005-09-28.txt,source,1
parsing,concept,2003-08-11.txt,source,1
vulnerabilities,concept,2004-06-07.txt,source,2
reflection,concept,2006-02-09.txt,source,3
server,concept,2001-07-20.txt,source,4
allows,concept,2005-07-07.txt,source,1
load,concept,2001-12-21.txt,source,1
-,concept,2003-05-13.txt,source,2
listing,concept,2003-02-14.txt,source,1
alerts,concept,2001-10-03.txt,source,1
privileges,concept,2003-07-31.txt,source,1
reflect,concept,2003-01-23.txt,source,1
ports,concept,2003-10-10.txt,source,1
page,concept,2010-02-24.txt,source,1
request,concept,2001-10-03.txt,source,2
acceleration,concept,2008-03-12.txt,source,1
java,concept,2004-04-12.txt,source,1
handle,concept,2006-11-22.txt,source,1
privileges,concept,2008-05-13.txt,source,1
program,concept,2003-05-30.txt,source,1
intruder,concept,2001-08-16.txt,source,7
allocated,concept,2007-07-09.txt,source,1
question,concept,2000-12-21.txt,source,1
system,concept,2002-08-27.txt,source,1
browser,concept,2005-02-11.txt,source,1
implementation,concept,2006-07-18.txt,source,1
modify,concept,2008-11-24.txt,source,1
code,concept,2007-02-05.txt,source,2
connection,concept,2009-02-23.txt,source,2
gnupg,concept,2008-05-15.txt,source,1
asp,concept,2001-05-25.txt,source,3
post,concept,2007-10-01.txt,source,1
daemons,concept,2003-08-25.txt,source,1
irix,concept,2000-10-27.txt,source,4
validate,concept,2001-06-21.txt,source,1
suite,concept,2002-12-13.txt,source,1
attacker,concept,2008-01-31.txt,source,2
versions,concept,2007-11-20.txt,source,1
run,concept,2009-08-18.txt,source,3
supplied,concept,2008-02-13.txt,source,1
fixed-size,concept,2009-03-19.txt,source,1
audits,concept,2008-04-04.txt,source,1
attackers,concept,2004-08-10.txt,source,1
wish,concept,2003-10-07.txt,source,1
commands,concept,2002-02-11.txt,source,1
verify,concept,2003-03-13.txt,source,1
tcp,concept,2002-10-15.txt,source,2
workstations,concept,2004-03-18.txt,source,1
urls,concept,2006-07-28.txt,source,1
attacker,concept,2005-03-18.txt,source,2
capture,concept,2003-03-20.txt,source,1
allows,concept,2005-06-24.txt,source,1
contain,concept,2005-05-18.txt,source,1
mode,concept,2003-05-05.txt,source,4
contain,concept,2001-08-13.txt,source,2
